code;nom;latitude;longitude;region;statut;zone_hta;zone_complete
SSBAI;ST-PIERRE-DE-BAILLEUL;49.1273722393084;1.37137236454849;NORMANDIE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste en zones de soutirage HTB
SSCOU;ST-PIERRE-LA-COUR;48.1136792612601;-1.02366353119014;PAYS DE LA LOIRE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste en zones de soutirage HTB
SSMO6;ST-PIERRE-LE-MOUTIER;46.7985051981123;3.10993067339646;BOURGOGNE-FRANCHE-COMTé;Saturé;Poste en zones d'injection photovoltaïque HTA;Poste en zones d'injection photovoltaïque HTA
SSMO5;ST-PIERRE-MONTLIMART;47.2549937283615;-1.02379881999664;PAYS DE LA LOIRE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
SSPOL;ST-POL;50.3871891269099;2.35573443859355;HAUTS-DE-FRANCE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
SSLEO;ST-POL-DE-LEON;48.6617151550978;-4.01217133308174;BRETAGNE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
SSVIE;ST-PRIVAT-DES-VIEUX;44.1378230593575;4.13452763862516;OCCITANIE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
SSPRI;ST-PRIX;46.2411509564392;3.6347802054798;AUVERGNE-RHôNE-ALPES;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
SSQUE;ST-QUENTIN-FALLAVIER;45.6406535045719;5.12718365387245;AUVERGNE-RHôNE-ALPES;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
SSRAP;ST-RAPHAEL;43.4296677316305;6.80869379621551;PROVENCE-ALPES-CôTE D’AZUR;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
STRAS;STRASBOURG;48.5245743265708;7.7986557636723;GRAND EST;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste en zones de soutirage HTB
SSREN;ST-RENAN;48.4344912009059;-4.64036406494813;BRETAGNE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
SSROC;ST-ROCH;50.6711915032842;3.06955219178062;HAUTS-DE-FRANCE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
SSSAU;ST-SAUVES;45.6108294373564;2.68700051456323;AUVERGNE-RHôNE-ALPES;Disponible;Poste en zones d'injection photovoltaïque HTA;Poste en zones d'injection photovoltaïque HTA et HTB
SSSA5;ST-SAUVEUR;44.8163263350844;4.59766692278704;AUVERGNE-RHôNE-ALPES;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
SSSA7;ST-SAUVEUR;44.6602214288991;3.30594262894851;OCCITANIE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
SSSAV;ST-SAVIOL;46.1444858626948;0.216932551037862;NOUVELLE-AQUITAINE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
SSSEP;ST-SEPULCRE;49.3726201892101;2.22233556251671;HAUTS-DE-FRANCE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
SSSE5;ST-SERVAN;48.6210299790622;-1.94585284366181;BRETAGNE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
SSSET;ST-SETIERS;45.6849669238839;2.13795633455249;NOUVELLE-AQUITAINE;Disponible;Poste en zones d'injection photovoltaïque HTA;Poste en zones d'injection photovoltaïque HTA et HTB
SSSEV;ST-SEVER;43.7638422116553;-0.525962978250266;NOUVELLE-AQUITAINE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
SSSUL;ST-SULPICE;43.7635675886796;1.64577578053178;OCCITANIE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
SSROY;ST-THOMAS-EN-ROYANS;45.0435109207003;5.29965446885911;AUVERGNE-RHôNE-ALPES;Disponible;Poste en zones d'injection photovoltaïque HTA;Poste en zones d'injection photovoltaïque HTA et HTB
SSTRO;ST-TROPEZ;43.2602180241167;6.5702857048306;PROVENCE-ALPES-CôTE D’AZUR;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
SSVAL;ST-VALLIER;45.1978088515724;4.81590134329881;AUVERGNE-RHôNE-ALPES;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
SSVER;ST-VERAN;43.9519227014222;4.8244700872579;PROVENCE-ALPES-CôTE D’AZUR;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
SSVIC;ST-VICTOR;44.051281675479;2.80435957793647;OCCITANIE;Disponible;Poste en zones d'injection photovoltaïque HTA;Poste en zones d'injection photovoltaïque HTA et HTB
SSTYR;ST-VINCENT-DE-TYROSSE;43.6573327968682;-1.30582307635342;NOUVELLE-AQUITAINE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
SSVIT;ST-VIT;47.174252651067;5.79114365259291;BOURGOGNE-FRANCHE-COMTé;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
SSVIV;ST-VIVIEN;45.4219523791647;-1.03397629020645;NOUVELLE-AQUITAINE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
SSV.E;ST-VULBAS-EST;45.7977576449699;5.26075144793073;AUVERGNE-RHôNE-ALPES;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste en zones de soutirage HTB
SSXAN;ST-XANDRE;46.2087804024468;-1.16608572943391;NOUVELLE-AQUITAINE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
SSYOR;ST-YORRE;46.0753742991029;3.46494279010482;AUVERGNE-RHôNE-ALPES;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
S.CRE;SUD CREUSE;45.9510197078136;1.89221554105437;NOUVELLE-AQUITAINE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
SUEVI;SUD EST VIENNE;46.3589073648267;0.797350046583054;NOUVELLE-AQUITAINE;En construction (déduit selon data Capareseau);Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
S.GI5;SUD GIRONDE;44.3395519668274;-0.316146990024143;NOUVELLE-AQUITAINE;En construction (déduit selon data Capareseau);Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
S.MA5;SUD MARMANDAIS;44.3628485112694;0.184506997883844;NOUVELLE-AQUITAINE;Saturé;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
SUDVI;SUD VIENNE;46.2067046858979;0.444166917361778;NOUVELLE-AQUITAINE;En construction (déduit selon data Capareseau);Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
S.ALL;SUD-ALLIER;46.2998072156288;3.04956392772892;AUVERGNE-RHôNE-ALPES;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
S.VAL;SUD-VALENSOLE;43.7529137912048;6.01842357386926;PROVENCE-ALPES-CôTE D’AZUR;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
SUIPP;SUIPPES;49.1243070311087;4.5291768135466;GRAND EST;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
SUIS5;SUISSE;48.9639929462221;6.56995495328093;GRAND EST;En construction (déduit selon data Capareseau);Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
SUIVE;SUIVES;43.2957411548228;6.17607928925735;PROVENCE-ALPES-CôTE D’AZUR;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
S.LOI;SULLY-SUR-LOIRE;47.7576671548045;2.35743526506961;CENTRE-VAL DE LOIRE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
S.BES;SUPER-BESSE;45.4966817163513;2.87464349397638;AUVERGNE-RHôNE-ALPES;Disponible;Poste en zones d'injection photovoltaïque HTA;Poste en zones d'injection photovoltaïque HTA et HTB
S.COM;SURY-LE-COMTAL;45.5400035029685;4.20098873021984;AUVERGNE-RHôNE-ALPES;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
SYLVA;SYLVABELLE;43.2894803165019;5.37849923066176;PROVENCE-ALPES-CôTE D’AZUR;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
TABAR;TABARDERIE;47.7463048157543;2.53568470861374;CENTRE-VAL DE LOIRE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
TADEN;TADEN;48.490516399994;-2.05751966416125;BRETAGNE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
TAILL;TAILLIS;48.7753822986377;3.29642361695073;ÎLE-DE-FRANCE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
TAIN;TAIN (E.D.F. ET S.N.C.F.);45.0506033070392;4.86576943966623;AUVERGNE-RHôNE-ALPES;Disponible;Poste en zones d'injection photovoltaïque HTA;Poste en zones d'injection photovoltaïque HTA et HTB
TALAM;TALAMET;44.9821604940758;1.95039726315231;NOUVELLE-AQUITAINE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste en zones d'injection photovoltaïque HTB
TALEN;TALENCE;44.8160149494847;-0.597674063272693;NOUVELLE-AQUITAINE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
TAMAR;TAMAREAU;43.6331241418452;3.71636597615085;OCCITANIE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste en zones de soutirage HTB
TANIN;TANINGES;46.107605563632;6.58542807344218;AUVERGNE-RHôNE-ALPES;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
TANNE;TANNEURS;47.2199104802585;-1.55689910816985;PAYS DE LA LOIRE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
T.VER;TAPIS-VERT;48.6915611730055;6.19373369590493;GRAND EST;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
TARAR;TARARE;45.8893395207295;4.44481452191553;AUVERGNE-RHôNE-ALPES;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
TARAS;TARASCON;42.851429915883;1.59711106878491;OCCITANIE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
TARB5;TARBES;43.2400637496145;0.0618467545234999;OCCITANIE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
TARNO;TARNON;44.3424723769281;3.58200955780784;OCCITANIE;Disponible;Poste en zones d'injection photovoltaïque HTA;Poste en zones d'injection photovoltaïque HTA et HTB
TARTE;TARTERETS (SNCF);48.6216592096793;2.46763807700617;ÎLE-DE-FRANCE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
TASSE;TASSET;45.9088465907774;6.102159542018;AUVERGNE-RHôNE-ALPES;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
TAULH;TAULHAC;45.0103784237194;3.88342513128318;AUVERGNE-RHôNE-ALPES;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
TAUPI;TAUPINIERES (LES);48.6469049367481;3.96967146926058;GRAND EST;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
TAUTA;TAUTAVEL;42.7963715727266;2.6952187560101;OCCITANIE;Disponible;Poste en zones d'injection photovoltaïque HTA;Poste en zones d'injection photovoltaïque HTA et HTB
TAVEL;TAVEL;44.0144330155394;4.64335673930641;OCCITANIE;En construction (déduit selon data Capareseau);Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
TAVE2;Tavel 2;44.014726024764;4.64332702070174;OCCITANIE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
TECHN;TECHNOPOLE;49.1066682813189;6.22542076213221;GRAND EST;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
TEMP5;TEMPLE;48.8722516314071;2.37434198432782;ÎLE-DE-FRANCE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
TENAY;TENAY;45.9246969170277;5.49928912120699;AUVERGNE-RHôNE-ALPES;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
TENDR;TENDRECOURT;49.7346332615581;4.84105565971745;GRAND EST;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
TERNE;TERNES;48.8763666193328;2.2936151018351;ÎLE-DE-FRANCE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
TERRA;TERRADOU;44.034688024975;5.04504713743583;PROVENCE-ALPES-CôTE D’AZUR;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
TERRE;TERRENOIRE;45.4390090918943;4.45571240268317;AUVERGNE-RHôNE-ALPES;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
T.FRO;TERRES-FROIDES;45.1950493106348;6.66862861265967;AUVERGNE-RHôNE-ALPES;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
TERR6;TERRETTE;49.1610588186761;-1.18816592881647;NORMANDIE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste en zones de soutirage HTB
TERRI;TERRIER;49.2173634376722;2.25902798096982;HAUTS-DE-FRANCE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste en zones de soutirage HTB
TERR5;TERRIMBO;42.4576452431275;3.15625471195125;OCCITANIE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
TERTR;TERTRE;47.7575987085606;0.882769009869418;CENTRE-VAL DE LOIRE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
THAIM;THAIMS;45.6028761882376;-0.779381882779737;NOUVELLE-AQUITAINE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
THANN;THANN;47.804981917127;7.11604374618213;GRAND EST;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
THEIX;THEIX;47.6622053345295;-2.68077466382673;BRETAGNE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
THERA;THERAIN;49.414631131881;2.11583821634518;HAUTS-DE-FRANCE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
THEVA;THEVALLES;48.0425698776089;-0.774904791314431;PAYS DE LA LOIRE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
THEZI;THEZIERS;43.895357193814;4.62547682846009;OCCITANIE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
THIBA;THIBAUDIERE (LA);46.6887911698815;-1.43507731951369;PAYS DE LA LOIRE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
THIE9;THIERACHE;49.8098852084383;3.66303078631321;HAUTS-DE-FRANCE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
THIE5;THIERS;45.8548926792532;3.5296943955858;AUVERGNE-RHôNE-ALPES;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
THIER;THIERS;50.4051643812427;3.56398279443709;HAUTS-DE-FRANCE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste en zones de soutirage HTB
THIME;THIMERT;48.5721886340305;1.26052635459831;CENTRE-VAL DE LOIRE;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
THIO5;THIONVILLE (EDF ET SNCF);48.3513758612876;2.03417455165015;ÎLE-DE-FRANCE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA
THIOT;THIOT;48.7580627513201;-0.0430871003336918;NORMANDIE;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
THIVI;THIVIERS;45.4099276862761;0.901464213370958;NOUVELLE-AQUITAINE;Saturé;Poste en zones d'injection photovoltaïque HTA;Poste en zones d'injection photovoltaïque HTA et en zone soutirage HTB
THONE;THONES;45.8847055989161;6.3198314636555;AUVERGNE-RHôNE-ALPES;Disponible;Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
THONO;THONON;46.3546784209787;6.47526117149896;AUVERGNE-RHôNE-ALPES;Disponible;Poste en zones de soutirage HTA;Poste en zones de soutirage HTA et HTB
THORE;Thore;43.4979244770955;2.41340014852644;OCCITANIE;En construction (déduit selon data Capareseau);Poste pas concernée par des contraintes locales de réseau;Poste pas concernée par des contraintes locales de réseau
